PAS ID,Make,Model,Variant,Transmission,Fuel,Cubic Capacity
1006242,Chevrolet,Optra,LT Royale,Manual,PETROL,1599
1006269,Chevrolet,Optra Magnum,Max,Manual,DIESEL,1991
1006234,Chevrolet,Optra Magnum,Max,Manual,PETROL,1598
1006237,Chevrolet,Optra,Platinum,Manual,PETROL,1599
1006215,Chevrolet,Optra SRV,Base,Manual,PETROL,1598
1006174,Chevrolet,Spark,Base,Manual,PETROL,995
1006182,Chevrolet,Spark,LS,Manual,INTERNAL_LPG_CNG,995
1006179,Chevrolet,Spark,LS,Manual,PETROL,995
1006183,Chevrolet,Spark,LT,Manual,PETROL,995
1006176,Chevrolet,Spark,PS,Manual,PETROL,995
1006200,Chevrolet,Enjoy,LS,Manual,PETROL,1399
1006212,Chevrolet,Enjoy,LS,Manual,DIESEL,1248
1006190,Chevrolet,Sail UVA,Base,Manual,PETROL,1199
1006214,Chevrolet,Sail,LS,Manual,DIESEL,1248
1006120,Chevrolet,Sail,LT,Manual,DIESEL,1248
1006202,Chevrolet,Sail,LS,Manual,PETROL,1199
1006209,Chevrolet,Sail,LT,Manual,PETROL,1199
1006206,Chevrolet,Enjoy,LT,Manual,PETROL,1399
1006204,Chevrolet,Sail UVA,LS,Manual,DIESEL,1248
1006266,Chevrolet,Captiva,2.2 LTZ AWD AT,Automatic,DIESEL,2231
1006250,Chevrolet,Tavera Neo 3,LS 7 Seater,Manual,DIESEL,2499
1006279,Chevrolet,Sail UVA,LT,Manual,PETROL,1199
1006110,Chevrolet,Beat,LT,Manual,INTERNAL_LPG_CNG,1199
1006271,Chevrolet,Spark,LT,Manual,INTERNAL_LPG_CNG,999
1006180,Chevrolet,Spark,PS,Manual,INTERNAL_LPG_CNG,995
1006193,Chevrolet,Sail UVA,LS,Manual,PETROL,1199
1006210,Chevrolet,Sail UVA,LT,Manual,DIESEL,1248
1006121,Chevrolet,Enjoy,LT,Manual,DIESEL,1248
1006128,Chevrolet,Sail,PS,Manual,PETROL,1199
1006218,Chevrolet,Aveo,1.6 LT Option Pack,Manual,PETROL,1598
1006186,Chevrolet,Aveo UVA,1.2,Manual,PETROL,1150
1006181,Chevrolet,Beat,Base,Manual,PETROL,1199
1006262,Chevrolet,Captiva,LT,Manual,DIESEL,1991
1006111,Chevrolet,Captiva,LTZ,Manual,DIESEL,1991
1006264,Chevrolet,Captiva,LTZ AWD AT,Automatic,DIESEL,1991
1006263,Chevrolet,Captiva,Xtreme,Manual,DIESEL,1991
1006230,Chevrolet,Enjoy,LTZ,Manual,DIESEL,1248
1006104,Chevrolet,Enjoy,LTZ,Manual,PETROL,1399
1006240,Chevrolet,Optra,LS,Manual,PETROL,1599
1006203,Chevrolet,Sail,Base,Manual,PETROL,1199
1006198,Chevrolet,Sail,Base,Manual,DIESEL,1248
1006208,Chevrolet,Sail,PS,Manual,DIESEL,1248
1006173,Chevrolet,Spark,E,Manual,PETROL,995
1006115,Chevrolet,Tavera,10 Seater,Manual,DIESEL,2499
1006276,Chevrolet,Tavera Neo 3,Base 6 Seater,Manual,DIESEL,2499
1006255,Chevrolet,Tavera Neo 3,LT,Manual,DIESEL,2499
1006222,Chevrolet,Tavera Neo 3,Base 10 Seater,Manual,DIESEL,2499
1006277,Chevrolet,Tavera Neo 3,Base 7 Seater,Manual,DIESEL,2499
1006243,Chevrolet,Tavera Neo 3,LS 10 Seater,Manual,DIESEL,2499
1006229,Chevrolet,Tavera Neo 3,Max 10 Seater,Manual,DIESEL,2499
1006267,Chevrolet,Trailblazer,LTZ 2WD AT,Automatic,DIESEL,2766
1006133,Chevrolet,Optra,1.8,Manual,PETROL,1799
1006145,Chevrolet,Tavera,LT - L1 7 seater,Manual,DIESEL,2499
1006146,Chevrolet,Tavera,LT - L1 9 Seater,Manual,DIESEL,2499
1006155,Chevrolet,Tavera,LT - L2,Manual,DIESEL,2499
1006156,Chevrolet,Tavera,NEO LS- B4 7 captain,Manual,DIESEL,2499
1006162,Chevrolet,Tavera,NEO LT- L 7 Seater,Manual,DIESEL,2499
1006127,Chevrolet,Captiva,2.2 2WD,Manual,DIESEL,2231
1006109,Chevrolet,Forester,AWD,Manual,PETROL,1994
1006112,Chevrolet,Cruze,LT,Manual,DIESEL,1998
1006105,Chevrolet,Beat,LTZ,Manual,DIESEL,936
1006192,Chevrolet,Beat,TCDI,Manual,DIESEL,936
1006247,Chevrolet,Optra,Lacetti,Manual,PETROL,1800
1006244,Chevrolet,Optra,LS NY,Manual,PETROL,1599
1006268,Chevrolet,Tavera,7 Seater,Manual,DIESEL,2499
1006231,Chevrolet,Tavera Neo 2,LS 10 Seater,Manual,DIESEL,2499
1006278,Chevrolet,Optra,LS,Manual,INTERNAL_LPG_CNG,1599
1006236,Chevrolet,Tavera,Elite LT 7 Seater,Manual,DIESEL,2499
1006199,Chevrolet,Aveo,1.4 E,Manual,PETROL,1399
1006195,Chevrolet,Aveo UVA,1.2 LT Option,Manual,PETROL,1150
1006201,Chevrolet,Beat,LT Option Pack,Manual,DIESEL,936
1006129,Chevrolet,Camaro,Standard,Manual,PETROL,1600
1006265,Chevrolet,Captiva,AWD AT,Automatic,DIESEL,1991
1006130,Chevrolet,Convertible,Delux,Manual,PETROL,1600
1006134,Chevrolet,Corvette,C6,Manual,PETROL,6000
1006273,Chevrolet,Forester,Standard,Manual,PETROL,2000
1006135,Chevrolet,Kalos,Standard,Manual,PETROL,1150
1006136,Chevrolet,Lacetti,Standard,Manual,DIESEL,2000
1006137,Chevrolet,Open Touring,Standard,Manual,DIESEL,2802
1006235,Chevrolet,Optra,NY,Manual,PETROL,1599
1006106,Chevrolet,Optra,LS NY,Manual,PETROL,1799
1006118,Chevrolet,Optra,LT NY,Manual,PETROL,1799
1006119,Chevrolet,Optra,LT NY AT,Automatic,PETROL,1799
1006249,Chevrolet,Optra,Viva,Manual,PETROL,1800
1006117,Chevrolet,Optra SRV,Option Pack,Manual,PETROL,1598
1006138,Chevrolet,Pontiac,Fire Bird,Manual,PETROL,1800
1006131,Chevrolet,Sail UVA,PS,Manual,DIESEL,1199
1006175,Chevrolet,Spark,LT Option Pack,Manual,PETROL,995
1006139,Chevrolet,SSR,Standard,Manual,PETROL,6000
1006224,Chevrolet,Tavera,Elite LS 10 Seater,Manual,DIESEL,2499
1006116,Chevrolet,Tavera,Elite LS 7 Seater,Manual,DIESEL,2499
1006270,Chevrolet,Tavera,Elite LT 10 Seater,Manual,DIESEL,2499
1006272,Chevrolet,Tavera,Elite SS 8 Seater,Manual,DIESEL,2499
1006220,Chevrolet,Tavera,NY 10 Seater,Manual,DIESEL,2499
1006223,Chevrolet,Tavera,NY 7 Seater,Manual,DIESEL,2499
1006227,Chevrolet,Tavera Neo 2,LS 7 Seater,Manual,DIESEL,2499
1006233,Chevrolet,Tavera Neo 2,LT 7 Seater,Manual,DIESEL,2499
1006251,Chevrolet,Tavera Neo 2,LT 9 Seater,Manual,DIESEL,2499
1006232,Chevrolet,Tavera Neo 2,SS 7 Seater,Manual,DIESEL,2499
1006248,Chevrolet,Tavera Neo 3,Captain,Manual,DIESEL,2499
1006238,Chevrolet,Tavera Neo 3,Max 7 Seater,Manual,DIESEL,2499
1006122,Chevrolet,Sail Sedan,LS ABS,Manual,DIESEL,1248
1006107,Chevrolet,Sail Sedan,LS,Manual,PETROL,1199
1006108,Chevrolet,Sail Sedan,LT,Manual,DIESEL,1248
1006132,Chevrolet,Tavera,B1 10 seats,Automatic,DIESEL,2499
1006211,Chevrolet,Tavera,B1 7 Seater,Manual,DIESEL,2499
1006219,Chevrolet,Tavera,B2 10 Seater,Manual,DIESEL,2499
1006140,Chevrolet,Tavera,B2 10 seats,Automatic,DIESEL,2499
1006226,Chevrolet,Tavera,B2 7 seats BSII,Automatic,DIESEL,2499
1006225,Chevrolet,Tavera,B2 7 Seater,Manual,DIESEL,2499
1006228,Chevrolet,Tavera,B2 8 Seater,Manual,DIESEL,2499
1006141,Chevrolet,Tavera,ELITE LT- L1 9 Seater,Manual,DIESEL,2499
1006154,Chevrolet,Tavera,ELITE SS- D1,Manual,DIESEL,2499
1006143,Chevrolet,Tavera,LS- B3 10 Seater,Manual,DIESEL,2499
1006142,Chevrolet,Tavera,LS- B3 7 Seater,Manual,DIESEL,2499
1006147,Chevrolet,Tavera,NEO LT- L 9 Seater,Manual,DIESEL,2499
1006164,Chevrolet,Tavera,NEO SS- D1 7 Seater,Manual,DIESEL,2499
1006274,Chevrolet,Tavera,NY ELITE LT L1- 9 Seater,Manual,DIESEL,2499
1006125,Chevrolet,Tavera,SS D1,Manual,DIESEL,2499
1006159,Chevrolet,Tavera Neo,LS B4 7 seater,Manual,DIESEL,2499
1006144,Chevrolet,Tavera Neo,LT D1 7 Seater,Manual,DIESEL,2499
1006148,Chevrolet,Tavera Neo,LT D1 8 Seater,Manual,DIESEL,2499
1006165,Chevrolet,Tavera Neo,LT L 7 Seater,Manual,DIESEL,2499
1006150,Chevrolet,Tavera Neo,LT L 9 Seater,Manual,DIESEL,2499
1006161,Chevrolet,Tavera Neo 2,LS B4 7 Captain,Manual,DIESEL,2499
1006153,Chevrolet,Tavera Neo 2,LT L 7 Captain,Manual,DIESEL,2499
1006166,Chevrolet,Tavera Neo 2,SS D1 7 Captain,Manual,DIESEL,2499
1006167,Chevrolet,Tavera Neo 2,SS - D1 8 Seater,Manual,DIESEL,2499
1006252,Chevrolet,Tavera Neo 3,LS,Manual,DIESEL,2000
1006256,Chevrolet,Tavera Neo 3,LT,Manual,DIESEL,2000
1006170,Chevrolet,Tavera Neo 3,Max,Manual,DIESEL,2000
1006171,Chevrolet,Tavera Neo 3,Standard,Manual,DIESEL,2000
1006152,Chevrolet,Tavera Neo,LT L1 7 Seater,Manual,DIESEL,2499
1006149,Chevrolet,Tavera Neo,LT L1 9 Seater,Manual,DIESEL,2499
1006123,Chevrolet,Tavera Neo 3,1.2 EL PS,Manual,PETROL,1242
1006160,Chevrolet,Tavera Neo 3,LS 10 Seater,Manual,DIESEL,1999
1006124,Chevrolet,Enjoy,Limited Edition,Manual,DIESEL,1248
1006126,Chevrolet,Sail Sedan,LT Limited Edition,Manual,DIESEL,1248
1006177,Chevrolet,Spark,CNG,Manual,PETROL,995
1006151,Chevrolet,Tavera Neo,LT L 8 Seater,Manual,DIESEL,2499
1006168,Chevrolet,Tavera Neo 3,6 Seater,Manual,DIESEL,1248
1006172,Chevrolet,Tavera Neo 3,7 Seater,Manual,DIESEL,1248
1006169,Chevrolet,Tavera Neo 3,LS 7 Seater,Manual,DIESEL,1248
1006284,Daewoo,Cielo,GLE,Manual,PETROL,1498
1006280,Daewoo,Matiz,SD,Manual,PETROL,796
1006282,Daewoo,Matiz,SG,Manual,PETROL,796
1006287,Daewoo,Nexia,Standard,Manual,PETROL,1498
1006281,Daewoo,Matiz,SS,Manual,PETROL,796
1006285,Daewoo,Cielo,GLX,Manual,PETROL,1498
1006286,Daewoo,Cielo,Standard,Manual,PETROL,1800
1006283,Daewoo,Matiz,SA,Manual,PETROL,796
1006288,Daewoo,Nexia,Deluxe,Manual,PETROL,1498
1006294,Datsun,Go,D,Manual,PETROL,1198
1006297,Datsun,Go,A,Manual,PETROL,1198
1006298,Datsun,Go,T,Manual,PETROL,1198
1006299,Datsun,Go Plus,D,Manual,PETROL,1198
1006301,Datsun,Go Plus,A,Manual,PETROL,1198
1006303,Datsun,Go Plus,T,Manual,PETROL,1198
1006289,Datsun,Redi-GO,A,Manual,PETROL,799
1006291,Datsun,Redi-GO,D,Manual,PETROL,799
1006292,Datsun,Redi-GO,S,Manual,PETROL,799
1006293,Datsun,Redi-GO,T,Manual,PETROL,799
1006295,Datsun,Redi-GO,T Option,Manual,PETROL,799
1006296,Datsun,Go,D1,Manual,PETROL,1198
1006290,Datsun,Bluebird,D10,Manual,DIESEL,860
1006300,Datsun,Go Plus,D1,Manual,PETROL,1198
1006304,Datsun,Go Plus,T Option,Manual,PETROL,1198
1006302,Datsun,Go,NXT,Manual,PETROL,1198
1009312,Datsun,Redi-GO,Sport,Manual,PETROL,799
1009313,Datsun,Redi-GO,1.0 T Option,Manual,PETROL,999
1009314,Datsun,Redi-GO,1.0 S,Manual,PETROL,999
1006310,Ferrari,458,Italia,Manual,PETROL,4499
1006306,Ferrari,458,Spider 4.5,Manual,PETROL,4499
1006307,Ferrari,599,GTB F1,Manual,PETROL,5999
1006308,Ferrari,F12 Berlinetta,V12,Manual,PETROL,6262
1006309,Ferrari,360,Spider,Manual,PETROL,3586
1006311,Ferrari,458,Italia 4.5 Coupe,Manual,PETROL,4496
1006305,Ferrari,599,GTB,Manual,PETROL,5999
1006313,Ferrari,F149,4.3 V8,Manual,PETROL,4297
1006312,Ferrari,F149,California,Manual,PETROL,4297
1006314,Ferrari,F149,F1 Coupe,Manual,PETROL,4308
1006317,Ferrari,F149,F1 Spider Convertible,Manual,PETROL,4308
1006315,Ferrari,F149,F1 Spider Scuderia,Manual,PETROL,4308
1006316,Ferrari,FF,6.3 V12,Manual,PETROL,6262
1009315,Ferrari,GTC4 Lusso,T,Manual,PETROL,3855
1009316,Ferrari,GTC4 Lusso,V12,Manual,PETROL,6262
1006398,Fiat,Grande Punto,Active,Manual,DIESEL,1248
1006387,Fiat,Grande Punto,Active,Manual,PETROL,1172
1006404,Fiat,Grande Punto,Dynamic,Manual,DIESEL,1248
1006386,Fiat,Grande Punto,1.2 Dynamic,Manual,PETROL,1172
1006406,Fiat,Grande Punto,Emotion Pack,Manual,DIESEL,1248
1006390,Fiat,Grande Punto,Emotion,Manual,PETROL,1172
1006408,Fiat,Grande Punto,Emotion,Manual,PETROL,1368
1006392,Fiat,Grande Punto,1.4 Dynamic,Manual,PETROL,1368
1006420,Fiat,Grande Punto,Sport,Manual,DIESEL,1248
1006425,Fiat,Linea,Active,Manual,DIESEL,1248
1006410,Fiat,Linea,Active,Manual,PETROL,1368
1006430,Fiat,Linea,Dynamic,Manual,DIESEL,1248
1006422,Fiat,Linea,Dynamic,Manual,PETROL,1368
1006433,Fiat,Linea,Emotion,Manual,DIESEL,1248
1006415,Fiat,Linea,Emotion,Manual,PETROL,1368
1006319,Fiat,Linea,T-Jet,Manual,PETROL,1368
1006369,Fiat,Palio,EL,Manual,PETROL,1242
1006321,Fiat,Palio,ELX,Manual,DIESEL,1910
1006397,Fiat,Palio,ELX,Manual,PETROL,1242
1006385,Fiat,Palio,Stile SDE,Manual,DIESEL,1248
1006382,Fiat,Palio,Stile SD,Manual,DIESEL,1248
1006368,Fiat,Palio,Stile SL,Manual,PETROL,1108
1006375,Fiat,Palio,1.2 Sport,Manual,PETROL,1242
1006429,Fiat,Linea,Emotion Pack,Manual,DIESEL,1248
1006400,Fiat,Palio,GTX,Manual,PETROL,1596
1006409,Fiat,Grande Punto,Emotion,Manual,DIESEL,1248
1006318,Fiat,Linea Classic,1.4,Manual,PETROL,1368
1006325,Fiat,Grande Punto,Evo Active,Manual,DIESEL,1248
1006328,Fiat,500,Lounge,Manual,DIESEL,1248
1006329,Fiat,500,Sports,Manual,DIESEL,1248
1006411,Fiat,Avventura,Active,Manual,DIESEL,1248
1006419,Fiat,Avventura,Dynamic,Manual,DIESEL,1248
1006426,Fiat,Avventura,Emotion,Manual,DIESEL,1248
1006336,Fiat,Avventura,Active Fire,Manual,PETROL,1368
1006412,Fiat,Avventura,Dynamic Fire,Manual,PETROL,1368
1006403,Fiat,Grande Punto,Emotion Pack,Manual,PETROL,1368
1006435,Fiat,Grande Punto,Evo Emotion,Manual,PETROL,1368
1006431,Fiat,Linea,T-Jet Dynamic,Manual,PETROL,1368
1006428,Fiat,Linea,Dynamic Pack,Manual,DIESEL,1248
1006414,Fiat,Linea,Dynamic Pack,Manual,PETROL,1368
1006432,Fiat,Linea,T-Jet Plus,Manual,PETROL,1368
1006379,Fiat,Palio,Adventure,Manual,DIESEL,1910
1006323,Fiat,Palio,EL,Manual,DIESEL,1910
1006401,Fiat,Palio,Adventure Sport,Manual,PETROL,1596
1006370,Fiat,Palio,Stile SLE,Manual,PETROL,1108
1006372,Fiat,Palio,Stile SLX,Manual,PETROL,1108
1006380,Fiat,Palio,Stile Sport,Manual,PETROL,1596
1006389,Fiat,Palio,Stile SDX,Manual,DIESEL,1248
1006395,Fiat,Petra,1.2 ELX,Manual,PETROL,1242
1006381,Fiat,Petra,1.6 ELX PS,Manual,PETROL,1596
1006391,Fiat,Petra,EL,Manual,DIESEL,1910
1006394,Fiat,Siena,1.2 ELX,Manual,PETROL,1242
1006402,Fiat,Siena,1.6 EL,Manual,PETROL,1596
1006388,Fiat,Siena,1.6 ELX,Manual,PETROL,1596
1006359,Fiat,Uno,EL,Manual,PETROL,1242
1006365,Fiat,Uno,ELX,Manual,PETROL,1242
1006355,Fiat,Uno,1.2 Trend,Manual,PETROL,1242
1006407,Fiat,Punto,Evo Active,Manual,DIESEL,1248
1006343,Fiat,Linea,1.3L Multijet Elegante Limited Edition,Manual,DIESEL,1248
1006405,Fiat,Linea Classic,1.3 Classic Plus,Manual,DIESEL,1248
1006345,Fiat,Palio NV,1.6 Sport,Manual,PETROL,1596
1006364,Fiat,Uno,Uno,Manual,PETROL,1242
1009319,Fiat,Punto,Pure,Manual,DIESEL,1248
1009320,Fiat,Punto EVO,Emotion,Manual,DIESEL,1248
1009321,Fiat,Punto EVO,Dynamic,Manual,DIESEL,1248
1006376,Fiat,Palio,S 10,Manual,PETROL,1596
1006384,Fiat,Palio,1.6 Sport,Manual,PETROL,1596
1006417,Fiat,Linea,T-Jet Emotion,Manual,PETROL,1368
1006427,Fiat,Grande Punto,Evo Emotion,Manual,DIESEL,1248
1006416,Fiat,Grande Punto,Evo Dynamic,Manual,DIESEL,1248
1006424,Fiat,Grande Punto,Evo Emotion Sport,Manual,PETROL,1368
1006330,Fiat,1100,Sedan,Manual,PETROL,1100
1006338,Fiat,Adira Mobile,680 Caravan,Manual,DIESEL,2287
1006331,Fiat,Alfa Romeo,Standard,Manual,PETROL,3000
1006333,Fiat,Bravo,Sport,Manual,DIESEL,1910
1006334,Fiat,Cinquecento,Lounge MJTD,Manual,DIESEL,1248
1006341,Fiat,CV 57L,Caravan,Manual,DIESEL,2198
1006396,Fiat,Grande Punto,Evo Active,Manual,PETROL,1172
1006399,Fiat,Grande Punto,Evo Dynamic,Manual,PETROL,1172
1006418,Fiat,Linea,Fire Active,Manual,PETROL,1368
1006320,Fiat,Linea,T-Jet Active,Manual,PETROL,1368
1006423,Fiat,Linea,Emotion Pack,Manual,PETROL,1368
1006344,Fiat,Marea,100 SX,Manual,PETROL,1596
1006393,Fiat,Palio,Adventure,Manual,PETROL,1596
1006377,Fiat,Petra,EL,Manual,PETROL,1592
1006322,Fiat,Petra,ELX,Manual,DIESEL,1910
1006340,Fiat,Premier,118NE,Manual,PETROL,1180
1006347,Fiat,Premier,136D,Manual,PETROL,1366
1006350,Fiat,Siena,1.2 EX,Manual,PETROL,1198
1006434,Fiat,Siena,Weekend ELX,Manual,DIESEL,1697
1006339,Fiat,Siena,Weekend ELX,Manual,PETROL,1581
1006354,Fiat,Super,Select,Manual,PETROL,1089
1006332,Fiat,Uno,1,Manual,PETROL,999
1006358,Fiat,Uno,DLX,Manual,PETROL,999
1006324,Fiat,Uno,1.7 Trend,Manual,DIESEL,1697
1006413,Fiat,Linea Classic,Multijet,Manual,DIESEL,1248
1006421,Fiat,Linea Classic,Multijet Plus,Manual,DIESEL,1248
1006326,Fiat,Abarth Punto,Evo 1.4 T-Jet,Manual,PETROL,1368
1006342,Fiat,Ducato Caravan,Base,Manual,DIESEL,1984
1006361,Fiat,Palio,1.6 Weekend,Manual,PETROL,1596
1006362,Fiat,Palio,1.6 Weekend SP,Manual,PETROL,1596
1006371,Fiat,Palio NV,1.2 EL,Manual,PETROL,1242
1006378,Fiat,Palio NV,1.2 EL PS,Manual,PETROL,1242
1006383,Fiat,Palio NV,1.2 ELX,Manual,PETROL,1242
1006373,Fiat,Palio NV,1.2 Sport,Manual,PETROL,1242
1006360,Fiat,Siena,1.2 ED,Manual,DIESEL,1242
1006349,Fiat,Siena,1.2 EL PS,Manual,PETROL,1198
1006335,Fiat,Siena,1.2 ELX SP,Manual,PETROL,1198
1006374,Fiat,Siena,1.2 EX,Manual,PETROL,1242
1006351,Fiat,Siena,1.6 Maestro,Manual,PETROL,1598
1006352,Fiat,Siena,1.6 Maestro SP,Manual,PETROL,1598
1006367,Fiat,Siena,1.7 EL,Manual,DIESEL,1697
1006353,Fiat,Siena Weekend,1.7 ELX SP,Manual,PETROL,1655
1006356,Fiat,Uno,1.7 ELX AC,Manual,DIESEL,1698
1006363,Fiat,Uno,Jubille AC,Manual,DIESEL,1698
1006357,Fiat,Uno,AC,Manual,PETROL,1242
1006366,Fiat,Uno,PS D,Manual,DIESEL,1698
1006327,Fiat,500,Abarth 595 Competizione,Manual,PETROL,1368
1006346,Fiat,Petra,1.9,Manual,PETROL,1910
1006348,Fiat,Punto Avventura,Abarth,Manual,PETROL,1368
1006337,Fiat,Adventure,Sport,Manual,PETROL,1596
1009322,Fiat,Punto EVO,Pure Fire,Manual,PETROL,1172
1009318,Fiat,Punto EVO,90 HP,Manual,DIESEL,1245
1009317,Fiat,Punto,Active,Manual,DIESEL,1248
1006442,Force,Trax,Gurkha Soft Top,Manual,DIESEL,2596
1006448,Force,Trax,Toofan,Manual,DIESEL,2596
1006446,Force,Force One,SX,Manual,DIESEL,2149
1006444,Force,Force One,AC,Manual,DIESEL,2149
1006436,Force,Trax,Crusier,Manual,DIESEL,2596
1006441,Force,Trax,Crusier Classic,Manual,DIESEL,2596
1006438,Force,Trax,Crusier Classic 14 Seater,Manual,DIESEL,2596
1006440,Force,Trax,Gama Classic,Manual,DIESEL,2596
1006443,Force,Trax,Gurkha Hard Top,Manual,DIESEL,2596
1006447,Force,Trip,7 Seater,Manual,DIESEL,600
1006437,Force,Trax,Gama Classic DLX,Manual,DIESEL,2600
1009323,Force,Gurkha,Xpedition,Manual,DIESEL,2596
1009324,Force,Gurkha,Xplorer,Manual,DIESEL,2596
1006445,Force,Force One,EX,Manual,DIESEL,2149
1006439,Force,Trax,Gama DX,Manual,DIESEL,2596
1006588,Ford,Fiesta,Ambiente,Manual,PETROL,1499
1006574,Ford,Fiesta,1.6 EXI,Manual,PETROL,1596
1006456,Ford,Fiesta,SXI,Manual,DIESEL,1399
1006566,Ford,Fiesta,EXI,Manual,DIESEL,1399
1006606,Ford,Fiesta,Titanium Plus,Manual,DIESEL,1498
1006584,Ford,Fiesta,1.6 S,Manual,PETROL,1596
1006600,Ford,Fiesta,Style,Manual,DIESEL,1498
1006595,Ford,Fiesta,Style,Manual,PETROL,1499
1006579,Ford,Fiesta,1.6 SXI,Manual,PETROL,1596
1006568,Ford,Fiesta,ZXI,Manual,DIESEL,1399
1006572,Ford,Fiesta,ZXI,Manual,PETROL,1388
1006577,Ford,Fiesta,1.6 ZXI Durosport,Manual,PETROL,1596
1006532,Ford,Figo,EXI,Manual,DIESEL,1399
1006528,Ford,Figo,EXI,Manual,PETROL,1196
1006539,Ford,Figo,LXI,Manual,DIESEL,1399
1006525,Ford,Figo,LXI,Manual,PETROL,1196
1006561,Ford,Figo,Titanium,Manual,DIESEL,1399
1006544,Ford,Figo,Titanium,Manual,PETROL,1196
1006550,Ford,Figo,ZXI,Manual,DIESEL,1399
1006531,Ford,Figo,ZXI,Manual,PETROL,1196
1006551,Ford,Fusion,1.4 TDCI,Manual,DIESEL,1399
1006549,Ford,Fusion,Plus 1.6 Duratec,Manual,PETROL,1596
1006554,Ford,Ikon,1.4 Duratorq TDCI,Manual,DIESEL,1399
1006545,Ford,Ikon,1.3 EXI,Manual,PETROL,1299
1006543,Ford,Ikon,1.3 Rocam,Manual,PETROL,1297
1006540,Ford,Ikon,1.3 Flair,Manual,PETROL,1299
1006530,Ford,Ikon,1.6 ZXI NXT,Manual,PETROL,1597
1006527,Ford,Ikon,1.6 SXI,Manual,PETROL,1597
1006536,Ford,Ikon,1.8 ZXI,Manual,DIESEL,1753
1006583,Ford,Ecosport,Ambiente,Manual,DIESEL,1498
1006591,Ford,Ecosport,Trend,Manual,DIESEL,1498
1006597,Ford,Ecosport,Titanium MT,Manual,DIESEL,1498
1006569,Ford,Ecosport,Ambiente,Manual,PETROL,1499
1006582,Ford,Ecosport,Trend,Manual,PETROL,1499
1006593,Ford,Ecosport,Titanium MT,Manual,PETROL,1499
1006598,Ford,Ecosport,Titanium AT,Automatic,PETROL,1499
1006589,Ford,Ecosport,Ecoboost Titanium,Manual,PETROL,999
1006607,Ford,Endeavour,TDCI,Manual,DIESEL,2495
1006601,Ford,Ecosport,Titanium Option,Manual,DIESEL,1498
1006585,Ford,Fiesta,EXI,Manual,PETROL,1388
1006592,Ford,Ecosport,Ecoboost Titanium Option,Manual,PETROL,999
1006497,Ford,Escort,1.3,Manual,PETROL,1299
1006507,Ford,Escort,1.8 LX,Manual,DIESEL,1753
1006563,Ford,Fiesta,EXI Durasport,Manual,PETROL,1388
1006452,Ford,Fiesta,1.6 Duratec ZXI,Manual,PETROL,1596
1006596,Ford,Fiesta,Style AT,Automatic,PETROL,1499
1006602,Ford,Fiesta,Titanium Plus,Manual,PETROL,1499
1006485,Ford,Ikon,1.8 ZXI NXT,Manual,DIESEL,1753
1006609,Ford,Mondeo,2.0 Duratorq,Manual,DIESEL,1998
1006608,Ford,Mondeo,2.0 GHIA Duratec,Manual,PETROL,1999
1006558,Ford,Figo Aspire,TDCI Ambiente,Manual,DIESEL,1498
1006575,Ford,Figo Aspire,TDCI Trend,Manual,DIESEL,1498
1006587,Ford,Figo Aspire,TDCI Titanium,Manual,DIESEL,1498
1006613,Ford,Figo Aspire,TDCI Titanium Plus,Manual,DIESEL,1498
1006541,Ford,Figo Aspire,TI-VCT Ambiente,Manual,PETROL,1196
1006557,Ford,Figo Aspire,TI-VCT Trend,Manual,PETROL,1196
1006576,Ford,Figo Aspire,TI-VCT Titanium,Manual,PETROL,1196
1006580,Ford,Figo Aspire,TI-VCT Titanium Plus,Manual,PETROL,1196
1006590,Ford,Classic,1.4 Titanium,Manual,DIESEL,1399
1006453,Ford,Classic,CLXI,Manual,DIESEL,1399
1006450,Ford,Figo,Trend 1.2 Ti-VCT,Manual,PETROL,1196
1006500,Ford,Ecosport,Trend Plus,Manual,PETROL,999
1006556,Ford,Figo,1.5,Manual,DIESEL,1498
1006611,Ford,Endeavour,3.0L 4x2,Manual,DIESEL,2953
1006472,Ford,Fiesta,Ambiente,Manual,DIESEL,1498
1006503,Ford,Fiesta Classic,1.6 LE,Manual,PETROL,1596
1006491,Ford,Figo,Celebration Edition,Manual,PETROL,1198
1006449,Ford,Figo,1.2 Ti-VCT Ambiente,Manual,PETROL,1196
1006552,Ford,Figo,1.2 Ti-VCT Trend Plus,Manual,PETROL,1196
1006492,Ford,Figo,1.5 TDCi Ambiente,Manual,DIESEL,1498
1006477,Ford,Figo,1.5 TDCi Titanium,Manual,DIESEL,1498
1006493,Ford,Figo,1.5 TDCi Titanium Plus,Manual,DIESEL,1498
1006478,Ford,Figo,1.5 TDCi Trend,Manual,DIESEL,1498
1006483,Ford,Figo,1.5 TDCi Trend Plus,Manual,DIESEL,1498
1006578,Ford,Figo,1.5 Ti-VCT Titanium AT,Automatic,PETROL,1499
1006451,Ford,Ecosport,Titanium Plus,Manual,DIESEL,1498
1006488,Ford,Ecosport,1.5 Trend Plus,Manual,DIESEL,1498
1006455,Ford,Ecosport,Titanium Plus,Manual,PETROL,999
1006486,Ford,Figo Aspire,Titanium AT,Automatic,PETROL,1499
1006462,Ford,Endeavour,4X2 MT,Manual,DIESEL,2499
1006615,Ford,Mustang,V8,Manual,PETROL,4951
1009328,Ford,Figo,1.2P Base MT,Manual,PETROL,1196
